"item","subj","attractor","interference","rating","accuracy","Sentence"
10,"1510733739_0dce3f9a3cc9011ce7457bca22bc5bcf","match","no interference",7,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510735600_05dd9b66f8cf05cab59f14ce1478e41b","match","no interference",5,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510736896_6a5287a61a61564a1bc277bb1ee92c05","match","no interference",5,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510737713_c9746563d0b9e594ca357e7e708ddaa3","match","no interference",6,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510738637_fcc00100c15e499dae4ba8a802120971","match","no interference",2,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510739561_8d51a05f06a9022abc00af4c14b019de","match","no interference",4,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510741239_7b0440b2c9cfcad13e425c8b842dc151","match","no interference",3,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510745513_b92c6a8c6463db8c8530dbf19032db46","match","no interference",6,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510751404_5c96f86fbc16c8a895fb7c22d2655028","match","no interference",5,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510768061_cb4ce8d05af81074ba51b3f68a970083","match","no interference",7,0,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510777200_10842708174606b323dd0802f32bbb20","match","no interference",3,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510779251_dbaf93565dbf8dc807736ef2ed2afc8e","match","no interference",5,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510784646_418a1c02ae231ea68385b50c70f39af2","match","no interference",5,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510789015_5cd40883ec62123a5c590db82572c1ec","match","no interference",7,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510795623_5d7b994dd6bdbba2b333bf0615192411","match","no interference",7,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510808367_80e351da74038fbe8f9617767aadab47","match","no interference",6,1,"The_interpreter of_the speech noticeably stumbles on_a difficult passage."
10,"1510575585_5854301eaca12b4bc83be32afee9f4a0","mismatch","no interference",7,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510577577_f817d0b79c6a0e7d3ffa1e20ee153850","mismatch","no interference",5,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510578002_24ae0f0354081188b8226ea78fd7e5db","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510579040_911068bac937b352e1adcc1be9cbec79","mismatch","no interference",3,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510579445_a7b7493cb648e6090de51f5618dd3f13","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510582365_7b08bafd7acad3cda2bce69ce77393d7","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510582844_9bb7ebfd4d1b94bbe33fb1ddc922abe3","mismatch","no interference",4,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510582857_d74f76830a424672b955e46548dfef20","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510583035_f5204c51f3d98905a16999ae18b51936","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510584560_08481bfd10fc23f1ed86fc310578c593","mismatch","no interference",7,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510586004_d012b2bcf42717ad9635dcca0bfffa98","mismatch","no interference",7,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510586493_0030b407d916dab5ae40d6f057747c49","mismatch","no interference",1,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510586496_f07013caea88533437a241cfc87da168","mismatch","no interference",5,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510586505_9e99b5ca6872addd35f793253484d48f","mismatch","no interference",7,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510586740_a4d5feac4f520680d08251fc23b107da","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510587227_c2eb1155130d4d25ee2685124a7117a2","mismatch","no interference",1,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510587880_700dfabddc62ece50a319f0639be6fdd","mismatch","no interference",3,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510588034_7364212c55a49318c3cdc9b82d72ef95","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510588079_25a682215670fb4853abd7f9d59d873c","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510589154_5ff36a9cbbf646911cd70966ff43fa0c","mismatch","no interference",2,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510589158_0e8d348bdf0a0dddd4336d703d305e3f","mismatch","no interference",4,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510589310_0df8524f19d0c29e79c42b5a4d86395a","mismatch","no interference",6,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510589849_e9945100e548b2db90549728d92fc6fa","mismatch","no interference",3,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510590092_c4cc3e5e783ba16eb85b71e2e0058f57","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510592213_77fad6314524a70e6d40b420bcd7992c","mismatch","no interference",3,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510593037_ef87b70ea15c71720fc449222bcfe4f5","mismatch","no interference",3,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510594205_774d29b866f77c9e88aec4a080381078","mismatch","no interference",5,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510594530_bfcc2efb006222fa01b32bc76556e0e5","mismatch","no interference",4,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510595940_6244db2951c4cde855ac83fa52b9a50e","mismatch","no interference",7,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510596596_0e6098e0d2fd6a38feb2a101ad37fc14","mismatch","no interference",7,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510599705_3ada6d592306719e0291e9d6705efe79","mismatch","no interference",5,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510602449_f4f489a522eb816ca45af6f54e2da57e","mismatch","no interference",5,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510603987_6a457175aec3f9696b151ae53a87d44d","mismatch","no interference",4,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510605240_06f0ed7e41893aef1ed0fd3aa3fb7b45","mismatch","no interference",7,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510605751_3a1dce64ef1a1298eadf301932a4360d","mismatch","no interference",5,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510606297_8845a20bbee9100c9762ce35e11daf90","mismatch","no interference",5,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510608734_6e78e46c068f28ece1181b812e3acaa7","mismatch","no interference",5,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510610586_c846d0bdaa572591da4ca86d751fc1fe","mismatch","no interference",4,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510611869_6200e233d00b1883253c7608a365e065","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510614412_81fa5a56308ed7ea000522f3ff20adae","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510615504_d7a335f31c9fb9cd17d91843cc667679","mismatch","no interference",3,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510711948_540f50ff4b7a11a299317eed585fc723","mismatch","no interference",5,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510714320_0d247fe6c66535a616f7de1ba9492a7f","mismatch","no interference",7,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510720907_62e7a01a97172456510e7eb2435b3835","mismatch","no interference",3,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510729293_5a0803079e5a894be1ad7ba7e83a43ee","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510731743_97bb1f5d25e83185d01f3b4b638ecccb","mismatch","no interference",7,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510732960_d90a67707c034292418a052b73613c62","mismatch","no interference",4,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510734652_d0470fba829ec0039857c4064b63edf1","mismatch","no interference",3,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510735586_9a59e19cad4a54eb5399d7346721b269","mismatch","no interference",5,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510735658_03a67df201a9dea974815764d7be6434","mismatch","no interference",2,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510736945_679497b40105672f58824903fe9b3eda","mismatch","no interference",6,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510745537_15ef4cb5572731822699f019a9cadf4f","mismatch","no interference",3,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510748004_750947602e96176654883e041c82565c","mismatch","no interference",7,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510757536_d16b62945bc053783b6026020401cfdd","mismatch","no interference",5,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510762458_3bd7e3bd953c8b2e3624ec938660bd51","mismatch","no interference",7,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510764232_1dd8904f7248db104d1c0f4aed1f6df5","mismatch","no interference",5,0,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510772831_35b29ad10279ee94a508287484ce54ab","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510777015_7d3ff8ea5da492345a291b965509206a","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510779232_914cc44a6de812b99360016842fd8186","mismatch","no interference",7,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510784719_6469cb98b3a00786c018254039183785","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510822583_8e10f65515558efdde1c21da9a4b76b1","mismatch","no interference",6,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510829376_7b8592bdd9f409c25b10d4795ae6ee58","mismatch","no interference",7,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
10,"1510838553_9d52f2d45a51348ef3004d7a01b4ec1c","mismatch","no interference",4,1,"The_interpreter of_the speeches noticeably stumbles on_a difficult passage."
12,"1510575567_82b254280f5d553d41084ddecb6aab94","match","interference",4,1,"The_painter of_the king really wishes_for another commission."
12,"1510579044_c25fc52c4c532a1562b5b995dbe9ec73","match","interference",7,1,"The_painter of_the king really wishes_for another commission."
12,"1510581912_41c77db92eeeb7e9ec4d2dba73a08c3f","match","interference",4,1,"The_painter of_the king really wishes_for another commission."
12,"1510582121_677ad997e1191fba3f1ea69e75b7a748","match","interference",3,1,"The_painter of_the king really wishes_for another commission."
12,"1510582547_26e7142f198ea2c6ce50dcec1b7e7c07","match","interference",4,0,"The_painter of_the king really wishes_for another commission."
12,"1510582606_95ba08c5f7765958c1bae0ce410ac153","match","interference",6,1,"The_painter of_the king really wishes_for another commission."
12,"1510582708_e964c1072efe85d36be970fdbc458d42","match","interference",6,1,"The_painter of_the king really wishes_for another commission."
12,"1510582739_eae6b7271e294eba4111790b9c475abd","match","interference",3,1,"The_painter of_the king really wishes_for another commission."
12,"1510583200_5d48fd3725dd5c3b8c0b8a009a5e1b58","match","interference",5,1,"The_painter of_the king really wishes_for another commission."
12,"1510583572_675a936e9ee47e9ed0abe0a47b8ad29e","match","interference",2,1,"The_painter of_the king really wishes_for another commission."
12,"1510583986_d64d75052ed617b220f306253ab62707","match","interference",5,0,"The_painter of_the king really wishes_for another commission."
12,"1510584332_17aa098efc93617eb3e67872a442b514","match","interference",7,1,"The_painter of_the king really wishes_for another commission."
12,"1510584354_47e83ca24a796f6f47f58849f00ffcc5","match","interference",2,1,"The_painter of_the king really wishes_for another commission."
12,"1510585611_01baa79863e05e2dc5faf465e659204b","match","interference",5,1,"The_painter of_the king really wishes_for another commission."
12,"1510588296_39e08f63fba20932bceaa3fe0045c7ad","match","interference",7,1,"The_painter of_the king really wishes_for another commission."
12,"1510588544_a011175151d759e6143392fbd70cae15","match","interference",3,1,"The_painter of_the king really wishes_for another commission."
